filename	mictype	roomsize	distance
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	D1	small	1m
crisp_phase3/D5_phase3_mid_3m/timit/data/TRAIN/DR1/MEDR0/SA1.WAV	D5	mid	3m
Mobile_Recording/phase3/LG/large_close/535.wav	LG	large	0.02m
Mobile_Recording/phase3/Samsung/large_close/385.wav	Samsung	large	0.02m
Mobile_Recording/phase3/LG/med_5m/310.wav	LG	med	5m
Mobile_Recording/phase3/Samsung/large_3m/155.wav	Samsung	large	3m
Mobile_Recording/phase3/LG/large_close/50.wav	LG	large	0.02m
Mobile_Recording/phase3/Moto/small_1m/220.wav	Moto	small	1m
Mobile_Recording/phase3/LG/large_1m/70.wav	LG	large	1m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/MGRL0/SX57.WAV	M1	small	1m
Mobile_Recording/phase3/Moto/med_5m/480.wav	Moto	med	5m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/MCPM0/SI564.WAV	D2	large	9m
Mobile_Recording/phase3/Mi/large_close/595.wav	Mi	large	0.02m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SI2048.WAV	M1	large	3m
Mobile_Recording/phase3/LG/large_3m/165.wav	LG	large	3m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	D2	mid	5m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FECD0/SI1418.WAV	D2	large	9m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/FDAW0/SX146.WAV	C1	large	3m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/FDML0/SA2.WAV	D5	mid	1m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FECD0/SX248.WAV	D2	large	9m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FDML0/SA2.WAV	D2	large	9m
Mobile_Recording/phase3/Samsung/med_5m/325.wav	Samsung	med	5m
Mobile_Recording/phase3/Mi/small_1m/170.wav	Mi	small	1m
Mobile_Recording/phase3/Samsung/large_3m/250.wav	Samsung	large	3m
Mobile_Recording/phase3/Moto/large_3m/335.wav	Moto	large	3m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	D5	large	9m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SA2.WAV	M1	small	1m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/FDAW0/SX236.WAV	C2	large	0.02m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/FECD0/SA2.WAV	M1	large	5m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/MGRL0/SA2.WAV	M1	large	1m
Mobile_Recording/phase3/Mi/med_5m/130.wav	Mi	med	5m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SX271.WAV	C2	small	3m
Mobile_Recording/phase3/Samsung/large_close/445.wav	Samsung	large	0.02m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	C2	large	0.02m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SX114.WAV	D1	small	1m
Mobile_Recording/phase3/Samsung/med_3m/410.wav	Samsung	med	3m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/MEDR0/SI2004.WAV	M1	large	0.02m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/MCPM0/SA2.WAV	C2	mid	3m
Mobile_Recording/phase3/LG/med_3m/475.wav	LG	med	3m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/MEDR0/SX384.WAV	M1	large	0.02m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	D5	large	9m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SI2048.WAV	C2	large	3m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FDML0/SI1779.WAV	D2	large	9m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/MGRL0/SX237.WAV	C1	large	1m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FECD0/SA2.WAV	M1	large	0.02m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	D5	large	7m
Mobile_Recording/phase3/LG/med_1m/135.wav	LG	med	1m
Mobile_Recording/phase3/LG/med_1m/555.wav	LG	med	1m
crisp_phase3/M1_phase3_large_9m/timit/data/TRAIN/DR1/FCJF0/SI648.WAV	M1	large	9m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SX69.WAV	D5	small	1m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/FDML0/SA1.WAV	D2	mid	3m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FETB0/SX338.WAV	D5	large	7m
Mobile_Recording/phase3/Mi/small_3m/30.wav	Mi	small	3m
Mobile_Recording/phase3/Moto/large_1m/165.wav	Moto	large	1m
Mobile_Recording/phase3/Mi/large_3m/90.wav	Mi	large	3m
crisp_phase3/C1_phase3_large_9m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	C1	large	9m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/FECD0/SA1.WAV	D5	mid	1m
Mobile_Recording/phase3/Moto/large_close/245.wav	Moto	large	0.02m
Mobile_Recording/phase3/Samsung/small_1m/595.wav	Samsung	small	1m
Mobile_Recording/phase3/Mi/large_3m/590.wav	Mi	large	3m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/FETB0/SX68.WAV	D5	large	9m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/FCJF0/SX127.WAV	C2	mid	1m
Mobile_Recording/phase3/Samsung/large_close/515.wav	Samsung	large	0.02m
crisp_phase3/M1_phase3_large_9m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	M1	large	9m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	M1	small	1m
Mobile_Recording/phase3/Samsung/large_1m/205.wav	Samsung	large	1m
Mobile_Recording/phase3/Moto/small_1m/150.wav	Moto	small	1m
crisp_phase3/M1_phase3_large_9m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	M1	large	9m
Mobile_Recording/phase3/LG/small_1m/145.wav	LG	small	1m
Mobile_Recording/phase3/Samsung/small_1m/230.wav	Samsung	small	1m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	D2	large	3m
Mobile_Recording/phase3/Moto/med_3m/220.wav	Moto	med	3m
Mobile_Recording/phase3/Mi/large_3m/30.wav	Mi	large	3m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/MDAC0/SX451.WAV	D2	mid	1m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/FETB0/SI518.WAV	C2	large	0.02m
Mobile_Recording/phase3/Samsung/small_1m/510.wav	Samsung	small	1m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MDPK0/SX153.WAV	C1	small	3m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FDAW0/SI2036.WAV	D5	mid	5m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	M1	mid	5m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	C1	mid	3m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/FDAW0/SA1.WAV	D2	mid	1m
Mobile_Recording/phase3/Samsung/med_3m/510.wav	Samsung	med	3m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/FCJF0/SX37.WAV	D2	large	1m
Mobile_Recording/phase3/Samsung/large_3m/105.wav	Samsung	large	3m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	C1	mid	3m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/FDML0/SI1149.WAV	D2	large	5m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	D2	mid	5m
Mobile_Recording/phase3/Samsung/med_5m/395.wav	Samsung	med	5m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	C2	large	0.02m
crisp_phase3/C1_phase3_mid_1m/timit/data/TRAIN/DR1/FECD0/SX248.WAV	C1	mid	1m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MEDR0/SX384.WAV	C1	small	3m
Mobile_Recording/phase3/LG/small_1m/395.wav	LG	small	1m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/MDPK0/SA1.WAV	D2	mid	1m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	M1	small	3m
Mobile_Recording/phase3/LG/large_close/150.wav	LG	large	0.02m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	C2	mid	3m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/MCPM0/SX294.WAV	D2	small	3m
Mobile_Recording/phase3/Moto/small_3m/96.wav	Moto	small	3m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SI744.WAV	D1	small	1m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/MEDR0/SI1374.WAV	D2	mid	5m
Mobile_Recording/phase3/Samsung/large_1m/220.wav	Samsung	large	1m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/MGRL0/SA2.WAV	D2	large	0.02m
Mobile_Recording/phase3/LG/large_3m/195.wav	LG	large	3m
Mobile_Recording/phase3/Mi/med_5m/425.wav	Mi	med	5m
Mobile_Recording/phase3/LG/large_1m/470.wav	LG	large	1m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/FDML0/SX159.WAV	D5	large	1m
Mobile_Recording/phase3/Mi/med_1m/435.wav	Mi	med	1m
Mobile_Recording/phase3/LG/large_close/520.wav	LG	large	0.02m
Mobile_Recording/phase3/Moto/med_3m/405.wav	Moto	med	3m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	D5	mid	1m
crisp_phase3/D5_phase3_large_3m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	D5	large	3m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	C1	large	5m
Mobile_Recording/phase3/LG/med_3m/20.wav	LG	med	3m
Mobile_Recording/phase3/Moto/large_close/410.wav	Moto	large	0.02m
Mobile_Recording/phase3/Moto/large_1m/15.wav	Moto	large	1m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	M1	small	1m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	M1	small	1m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	D5	mid	5m
Mobile_Recording/phase3/Samsung/med_1m/150.wav	Samsung	med	1m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	C1	large	5m
crisp_phase3/C1_phase3_mid_5m/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	C1	mid	5m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	C1	large	1m
crisp_phase3/M1_phase3_large_9m/timit/data/TRAIN/DR1/MDPK0/SX153.WAV	M1	large	9m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SX217.WAV	M1	large	7m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/FCJF0/SI1027.WAV	C1	large	1m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	C2	large	0.02m
Mobile_Recording/phase3/Mi/large_close/315.wav	Mi	large	0.02m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/MEDR0/SX24.WAV	D5	large	9m
crisp_phase3/D5_phase3_mid_3m/timit/data/TRAIN/DR1/FDML0/SX339.WAV	D5	mid	3m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/FECD0/SX338.WAV	D2	mid	1m
Mobile_Recording/phase3/Mi/small_3m/200.wav	Mi	small	3m
Mobile_Recording/phase3/LG/med_1m/125.wav	LG	med	1m
Mobile_Recording/phase3/Mi/med_5m/500.wav	Mi	med	5m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	C1	small	3m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/FDAW0/SX56.WAV	D5	large	0.02m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/MDAC0/SI631.WAV	C2	small	1m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SX397.WAV	D1	small	1m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/MDPK0/SX63.WAV	M1	large	3m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/MDAC0/SI631.WAV	D5	mid	5m
Mobile_Recording/phase3/Moto/large_3m/575.wav	Moto	large	3m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/MDPK0/SX63.WAV	D5	mid	1m
Mobile_Recording/phase3/LG/large_close/120.wav	LG	large	0.02m
Mobile_Recording/phase3/Samsung/small_1m/460.wav	Samsung	small	1m
Mobile_Recording/phase3/Samsung/small_1m/25.wav	Samsung	small	1m
Mobile_Recording/phase3/LG/med_5m/445.wav	LG	med	5m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SI1657.WAV	C2	large	5m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/FDAW0/SI2036.WAV	D5	large	1m
Mobile_Recording/phase3/Moto/large_3m/80.wav	Moto	large	3m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	C1	large	7m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	D5	small	1m
Mobile_Recording/phase3/Samsung/small_1m/270.wav	Samsung	small	1m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/FECD0/SA1.WAV	C1	large	1m
Mobile_Recording/phase3/Mi/small_1m/310.wav	Mi	small	1m
crisp_phase3/D5_phase3_mid_3m/timit/data/TRAIN/DR1/FETB0/SX428.WAV	D5	mid	3m
Mobile_Recording/phase3/Samsung/med_1m/525.wav	Samsung	med	1m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SX37.WAV	C2	large	5m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SA1.WAV	C2	mid	3m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SI1027.WAV	M1	small	1m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/FETB0/SX158.WAV	C1	large	5m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	D5	small	3m
Mobile_Recording/phase3/Mi/large_1m/235.wav	Mi	large	1m
Mobile_Recording/phase3/LG/med_3m/185.wav	LG	med	3m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/MGRL0/SX327.WAV	D5	small	1m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SX68.WAV	D4	small	1m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MDPK0/SX423.WAV	C1	small	3m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/MEDR0/SX204.WAV	D5	large	1m
Mobile_Recording/phase3/Samsung/med_3m/20.wav	Samsung	med	3m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SX361.WAV	D2	large	1m
Mobile_Recording/phase3/LG/large_close/115.wav	LG	large	0.02m
Mobile_Recording/phase3/Moto/small_1m/225.wav	Moto	small	1m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SX428.WAV	D5	small	1m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	M1	mid	1m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SX384.WAV	D1	small	1m
Mobile_Recording/phase3/Mi/large_1m/370.wav	Mi	large	1m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	C2	small	1m
Mobile_Recording/phase3/Mi/med_3m/240.wav	Mi	med	3m
Mobile_Recording/phase3/Samsung/large_3m/220.wav	Samsung	large	3m
Mobile_Recording/phase3/LG/small_1m/5.wav	LG	small	1m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	M1	large	3m
Mobile_Recording/phase3/Moto/large_close/315.wav	Moto	large	0.02m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SI1053.WAV	C1	large	5m
crisp_phase3/D2_phase3_large_7m/timit/data/TRAIN/DR1/FECD0/SX428.WAV	D2	large	7m
crisp_phase3/D5_phase3_large_3m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	D5	large	3m
Mobile_Recording/phase3/Samsung/med_1m/290.wav	Samsung	med	1m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FDAW0/SA1.WAV	D5	mid	5m
crisp_phase3/C2_phase3_large_9m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	C2	large	9m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/MEDR0/SI744.WAV	D5	large	1m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/MCPM0/SA2.WAV	D5	large	9m
Mobile_Recording/phase3/Mi/large_close/550.wav	Mi	large	0.02m
Mobile_Recording/phase3/Moto/med_1m/320.wav	Moto	med	1m
Mobile_Recording/phase3/Samsung/small_3m/210.wav	Samsung	small	3m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FDAW0/SX326.WAV	D2	small	1m
Mobile_Recording/phase3/LG/med_1m/225.wav	LG	med	1m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FETB0/SI1148.WAV	D5	small	3m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SI2036.WAV	D5	large	7m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/FETB0/SA1.WAV	D2	large	0.02m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/FETB0/SX428.WAV	C2	mid	3m
Mobile_Recording/phase3/Moto/small_1m/245.wav	Moto	small	1m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/FDAW0/SX56.WAV	C1	large	3m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/FETB0/SX338.WAV	D2	large	0.02m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SA1.WAV	D1	small	1m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	D2	large	9m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/MGRL0/SI867.WAV	D5	large	5m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/FECD0/SX428.WAV	D2	large	1m
Mobile_Recording/phase3/Mi/large_3m/170.wav	Mi	large	3m
Mobile_Recording/phase3/Mi/large_close/560.wav	Mi	large	0.02m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SX397.WAV	D5	large	7m
Mobile_Recording/phase3/LG/small_3m/142.wav	LG	small	3m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SA2.WAV	D2	large	1m
Mobile_Recording/phase3/Mi/large_close/85.wav	Mi	large	0.02m
Mobile_Recording/phase3/LG/large_1m/485.wav	LG	large	1m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SX217.WAV	M1	large	5m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	D2	large	3m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/FDML0/SX249.WAV	D5	mid	1m
Mobile_Recording/phase3/Moto/med_1m/190.wav	Moto	med	1m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/FECD0/SX428.WAV	D5	large	1m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/MDPK0/SX63.WAV	M1	mid	1m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/MCPM0/SX384.WAV	C2	large	3m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/MEDR0/SX24.WAV	D2	mid	5m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	C2	large	5m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/MEDR0/SX24.WAV	M1	large	5m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FDAW0/SX326.WAV	M1	large	0.02m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SX56.WAV	D5	large	7m
Mobile_Recording/phase3/Mi/large_close/360.wav	Mi	large	0.02m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SI1374.WAV	D1	small	1m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	D2	large	1m
Mobile_Recording/phase3/Mi/large_1m/450.wav	Mi	large	1m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/FECD0/SX248.WAV	D2	mid	1m
Mobile_Recording/phase3/Moto/large_1m/190.wav	Moto	large	1m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/MCPM0/SX294.WAV	D2	large	5m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	D5	large	1m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FCJF0/SX217.WAV	M1	large	3m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	M1	large	0.02m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/FDML0/SA1.WAV	D2	small	3m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/MDPK0/SI552.WAV	C2	large	7m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SX361.WAV	M1	large	1m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/MEDR0/SI2004.WAV	M1	large	5m
Mobile_Recording/phase3/LG/med_1m/370.wav	LG	med	1m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/MGRL0/SX237.WAV	D2	large	5m
Mobile_Recording/phase3/Moto/med_5m/340.wav	Moto	med	5m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FDML0/SI1149.WAV	M1	large	0.02m
Mobile_Recording/phase3/LG/med_3m/130.wav	LG	med	3m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FECD0/SX338.WAV	M1	small	1m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/MEDR0/SX114.WAV	D2	large	9m
Mobile_Recording/phase3/Moto/small_1m/480.wav	Moto	small	1m
crisp_phase3/C2_phase3_mid_5m/timit/data/TRAIN/DR1/MEDR0/SX384.WAV	C2	mid	5m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/MCPM0/SA1.WAV	C1	large	7m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/MGRL0/SX417.WAV	C2	large	7m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/FETB0/SI518.WAV	C2	large	5m
Mobile_Recording/phase3/Moto/large_close/90.wav	Moto	large	0.02m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/FETB0/SA1.WAV	D5	mid	1m
crisp_phase3/D5_phase3_mid_3m/timit/data/TRAIN/DR1/FETB0/SA1.WAV	D5	mid	3m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SA2.WAV	D4	small	1m
Mobile_Recording/phase3/Moto/large_close/280.wav	Moto	large	0.02m
Mobile_Recording/phase3/Moto/large_close/475.wav	Moto	large	0.02m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/FDML0/SX339.WAV	D5	mid	1m
crisp_phase3/C1_phase3_large_9m/timit/data/TRAIN/DR1/MDAC0/SX451.WAV	C1	large	9m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	C1	small	3m
Mobile_Recording/phase3/LG/med_1m/550.wav	LG	med	1m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/MGRL0/SI867.WAV	C1	mid	3m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/MGRL0/SX417.WAV	D2	mid	3m
Mobile_Recording/phase3/Moto/med_1m/300.wav	Moto	med	1m
Mobile_Recording/phase3/LG/large_close/135.wav	LG	large	0.02m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/MGRL0/SX147.WAV	D2	large	9m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	C2	large	0.02m
Mobile_Recording/phase3/LG/med_3m/520.wav	LG	med	3m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	D2	mid	5m
Mobile_Recording/phase3/Moto/med_1m/105.wav	Moto	med	1m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SI1374.WAV	D2	large	3m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	C2	large	5m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	D5	large	1m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/MCPM0/SI1194.WAV	D2	mid	1m
Mobile_Recording/phase3/LG/large_3m/255.wav	LG	large	3m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/FECD0/SX428.WAV	M1	mid	5m
crisp_phase3/D2_phase3_large_7m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	D2	large	7m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FECD0/SX338.WAV	D2	small	1m
Mobile_Recording/phase3/Samsung/med_1m/590.wav	Samsung	med	1m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	C1	large	7m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	D5	large	7m
Mobile_Recording/phase3/Samsung/large_1m/580.wav	Samsung	large	1m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/MGRL0/SI2127.WAV	M1	mid	5m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	D2	small	3m
